"","1","2","4","5","6","7","10","14","15","16","20","22","23","24","26","29","30","31","32","33","36","37","38","39","41","42","47","48","49","52","54","56","59","61","63","68","82","85","88","89","90","91","92","93","94","95","96","97","98","99","101","102","103","107","108","110","112"
"10",0.025,0.024,0.023,0.021,0.02491,0.022,0.027,0.018,0.025,0.0238,0.02314,0.018,0.025,0.024,0.024,0.025,0.024806,0.022,0.023,0.026,0.029,0.028,0.02,0.023,0.025,0.025,0.0205,0.021,0.021,0.018,0.027,0.025,0.021,0.028,0.02131,0.0220468,0.02099,0.022,0.0239168356516,0.026,0.028,0.021,0.0278,0.022,0.011,0.0228532334274,0.02,0.02301,0.02169,0.027096,0.02015,0.014435649071,0.01945,0.021612463866,0.0265621582754,0.013429,0.02809
"11",0.012,0.02311,0.02153,0.014,0.02221,0.015,0.0209559556706,0.01,0.022,0.01912,0.02005,0.012,0.018,0.015,0.014,0.025,0.02244,0.019,0.02,0.023,0.023,0.018,0.0187338,0.02,0.024,0.019,0.018,0.01948,0.017,0.01906,0.023,0.023,0.02,0.02,0.02028,0.02,0.01784,0.023,0.0210163291301,0.025,0.022,0.02,0.029,0.015,0.02,0.023,0.017,0.0207,0.02064,0.025163,0.01851,0.0150545894426,0.01877,0.0216904620923,0.0228038633761,0.01584,0.02507
"12",0.012,0.015,0.013,0.008,0.01285,0.0138573208832,0.01,0.01286,0.0175,0.01304,0.01273,0.009,0.00942000000000001,0.004,0.01,0.013,0.012936,0.011,0.018,0.019,0.02,0.01,0.01169,0.009,0.014,0.007,0.006,0.015,0.01112,0.01221,0.015,0.014591668973,0.01235,0.008,0.008,0.012,0.0101115221707,0.02,0.01320805,0.014,0.025,0.02,0.026,0.005,0.01,0.01,0.012,0.0128526056556,0.01228,0.015009,0.012298611908,0.0134327086994,0.013899884812,0.012815308358,0.0139913317204,0.0128931446202,0.01496
"13",0.012,0.02,0.014,0.01869,0.01639,0.015,0.0178998331955,0.018,0.021,0.014,0.022,0.006,0.01616,0.0145185477012,0.009,0.011,0.017179,0.011,0.018,0.022,0.022,0.013,0.014198,0.015,0.014,0.016,0.01,0.021,0.01682,0.01,0.012,0.019,0.016,0.013,0.031,0.0205748,0.01332,0.016,0.01746105,0.017,0.014,0.014,0.032,0.02,0.024,0.015,0.013,0.0176382688279,0.01558,0.022653,0.01895,0.0141950596284,0.01667,0.0184603709745,0.0194066265771,0.0136646363572,0.01941
"14",0.025,0.022,0.027,0.018,0.02542,0.032,0.0258175415116,0.03,0.022,0.023,0.02357,0.013,0.02484,0.022,0.03,0.026,0.02367,0.023,0.029,0.023,0.022,0.02,0.0213208144962,0.03,0.021,0.026,0.019,0.02,0.022,0.022,0.022,0.026,0.02418,0.02351,0.027,0.024,0.02052,0.022,0.0232771356516,0.022,0.025,0.02336,0.029,0.025,0.025,0.019,0.013,0.02326,0.02226,0.028163,0.02049,0.0143342385136,0.01974,0.0226659982266,0.0284696710636,0.0140412050056,0.0298
"15",0.02512,0.025,0.032,0.022,0.02654,0.0278035099191,0.0288508827,0.03,0.025,0.02668,0.02447,0.015,0.02603,0.023,0.027,0.027,0.025,0.027,0.034,0.011,0.017,0.028,0.0225510144962,0.026,0.028,0.026,0.02,0.024,0.026997,0.029,0.022,0.032,0.032,0.027,0.02188,0.0264606,0.02192,0.02,0.0275193613043,0.025,0.024,0.02,0.021,0.02,0.029,0.02,0.02171,0.02387,0.02672,0.027204,0.02284,0.0163117683278,0.01988,0.0235816749286,0.0329894369577,0.0147244100112,0.03404
"16",0.014,0.012,0.014,0.024,0.01657,0.019,0.017,0.018,0.02,0.011,0.018,0.014,0.01553,0.015,0.0015,0.013,0.016952,0.015,0.019,0.019,0.015,0.014,0.0149518,0.0161142787608,0.017,0.017,0.013,0.016,0.017,0.016,0.007,0.02,0.015,0.013,0.01711,0.025,0.01403,0.016,0.0171359,0.019,0.02,0.016,0.024,0.02,0.02,0.02,0.015,0.0155456002822,0.01564,0.01708,0.01552,0.014705649071,0.016464980802,0.0172947665269,0.0151540455789,0.0149598207806,0.01778
"17",0.014,0.01812,0.016,0.018,0.01551,0.016,0.0186018769,0.015,0.0225,0.012,0.015,0.011,0.012,0.016,0.006,0.01384,0.015214,0.014,0.015,0.018,0.018,0.018,0.0139508,0.011,0.015,0.011,0.013,0.01656,0.01592,0.013,0.014,0.015,0.014,0.015,0.01538,0.016,0.01248,0.012,0.0155564,0.017,0.016,0.02,0.0185,0.018,0.017,0.015,0.012,0.0153256670491,0.0151,0.01604,0.01479,0.014253649071,0.016184980802,0.0162749551665,0.015677784811,0.0145240345668,0.01721
"18",0.01311,0.01602,0.009,0.015,0.01313,0.014,0.013172682984,0.012,0.015885,0.014,0.008,0.008,0.012,0.017,0.0075,0.011,0.01208,0.008,0.012,0.017,0.01297,0.016,0.01183867458,0.0124518967816,0.012,0.0124625,0.009,0.01,0.01179,0.011,0.015,0.012,0.019,0.01203,0.017,0.018,0.012,0.011,0.01401,0.014,0.013,0.01,0.021,0.01,0.0198,0.012,0.017,0.0129265376558,0.01317,0.01357,0.01388,0.0120575298142,0.015399884812,0.0139947704965,0.0107758097177,0.0109892750869,0.01606
"19",0.0111,0.01,0.01231,0.01337,0.01187,0.0131026278236,0.021149605,0.007,0.015,0.006,0.022,0.01138,0.022,0.016,0.008,0.01,0.012216,0.01063,0.008,0.01,0.012,0.01,0.01032922374,0.009,0.008,0.01485,0.008,0.01293,0.01298,0.006,0.02,0.012,0.009,0.01293,0.015,0.011833,0.006,0.008,0.01398465,0.021,0.01,0.018,0.012,0.01,0.015,0.013,0.01,0.0134015366866,0.01096,0.0131,0.0131271246688,0.0103370596284,0.015869923208,0.013070274409,0.0083664011859,0.0107257925592,0.01552
"20",0.015,0.01853,0.015,0.018,0.01618,0.01,0.0207994889,0.012,0.0175,0.015,0.013,0.017,0.017,0.018,0.015,0.015,0.017056,0.016,0.016,0.015,0.01,0.015,0.013,0.011,0.014,0.016,0.013,0.014,0.023,0.014,0.015,0.013,0.021,0.014,0.01569,0.02,0.013,0.015,0.023,0.018,0.016,0.018,0.019,0.015,0.02,0.019,0.015,0.01611,0.01571,0.01726,0.01613,0.0135470596284,0.01699,0.0180939948689,0.0147661921049,0.0149514260284,0.01879
"21",0.015,0.022,0.021,0.0198875,0.02183,0.022,0.0211270432828,0.018,0.0225,0.018,0.02,0.016,0.02,0.018,0.019,0.018,0.022,0.02,0.021,0.01876,0.02139,0.01961,0.02,0.017,0.021,0.02,0.016,0.01926,0.03,0.01775,0.02,0.016,0.02,0.021,0.02,0.022,0.018,0.019,0.024,0.017,0.019,0.018,0.019,0.017,0.023,0.021,0.02,0.018,0.01895,0.02048,0.01759,0.0140635298142,0.01823,0.0201710768818,0.0229470781039,0.0171042939062,0.02372
"22",0.018,0.025,0.021,0.025,0.0204,0.02,0.0208423702,0.018,0.025,0.018,0.013,0.017,0.021,0.018,0.02,0.019,0.021258,0.015,0.021,0.018,0.024,0.02,0.015,0.018,0.017,0.02,0.015,0.017,0.02291,0.014,0.019,0.017,0.02,0.026,0.024,0.024,0.016,0.022,0.025,0.021,0.018,0.015,0.0203,0.02,0.018,0.019,0.019,0.017,0.01895,0.01956,0.01775,0.0154721192568,0.01851,0.0199090783731,0.0220385750203,0.0170035878124,0.02374
"23",0.02003,0.02434,0.022,0.02038,0.02218,0.022,0.0217304386317,0.022,0.023,0.012,0.025,0.021,0.023,0.022,0.019,0.023,0.022472,0.017,0.022,0.018,0.02,0.021,0.021,0.017,0.02,0.02,0.013,0.021,0.025,0.02,0.025,0.019,0.01946,0.02147,0.01881,0.020616,0.017,0.02,0.023,0.021,0.02,0.017,0.013,0.02,0.024,0.022,0.023,0.019,0.021,0.021,0.0182,0.0145250596284,0.01858,0.0205325133177,0.0222563214791,0.016965,0.02413
"24",0.02,0.025,0.024,0.024,0.02166,0.015,0.0194321895,0.02,0.023,0.012,0.017,0.019,0.017,0.02,0.022,0.025,0.021798,0.019,0.018,0.02,0.02212,0.018,0.016,0.018,0.021,0.019,0.013,0.022,0.0207,0.021,0.02,0.019,0.019,0.025,0.017,0.022,0.015,0.02,0.0204790613043,0.02,0.02,0.012,0.022,0.02,0.022,0.022,0.023,0.019,0.017,0.018,0.0178,0.014178,0.01859,0.0196618441844,0.0235859650951,0.018283,0.02248
"25",0.01765,0.02223,0.021,0.018,0.0187,0.018,0.0165396739,0.018,0.02,0.018,0.02,0.02,0.019,0.02,0.019,0.022,0.01833,0.017,0.016,0.017,0.024,0.022,0.018,0.019,0.018,0.015,0.014,0.01851,0.015,0.021,0.019,0.016,0.015,0.018,0.017,0.022,0.013,0.02,0.018,0.019,0.017,0.02,0.021,0.018,0.022,0.017,0.02,0.018,0.01737,0.02,0.01704,0.0146051788852,0.0182,0.0197767303324,0.0209406708121,0.016066469531,0.02014
"26",0.019,0.024,0.021,0.018,0.01986,0.019,0.0183739741386,0.018,0.0175,0.016,0.015,0.02,0.018,0.018,0.021,0.01961,0.017,0.017,0.016,0.018,0.021,0.023,0.018,0.019,0.019,0.018,0.017,0.019,0.01829,0.022,0.023,0.018,0.017,0.01954,0.021,0.021,0.015,0.023,0.02,0.02,0.018,0.01885,0.017,0.019,0.01936995,0.016,0.022,0.018,0.017,0.019,0.01804,0.0148807086994,0.0184,0.0204714515164,0.0197275138856,0.0162985878124,0.02147
"27",0.019,0.01939,0.01573,0.018,0.01637,0.0170378573995,0.0162737912087,0.016,0.01678,0.018,0.017,0.01509,0.014,0.013,0.018,0.0151,0.015,0.013,0.013,0.015,0.01849,0.018,0.017,0.016,0.016,0.015117,0.011,0.02,0.01586,0.013,0.022,0.016056675892,0.017,0.01558,0.018,0.01787,0.009,0.019,0.01640735,0.018,0.018,0.01665,0.023,0.0163406043392,0.016,0.013,0.016,0.013,0.019,0.01641,0.01531,0.0143495298142,0.01659,0.017541093441,0.0172882245924,0.0142781310969,0.01823
"28",0.01626,0.01874,0.019,0.019,0.01682,0.021,0.0163679203875,0.014,0.016,0.015,0.018,0.016,0.01518,0.011,0.019,0.01539,0.018,0.014,0.016874,0.016,0.021,0.022,0.014,0.018,0.016,0.015,0.013,0.01688,0.017,0.014,0.018,0.019,0.014,0.016,0.019,0.019,0.0125715221707,0.019,0.015,0.017,0.018,0.01683,0.016,0.014,0.016,0.013,0.015,0.017,0.01624,0.017,0.0155,0.0141730596284,0.01678,0.0179139499993,0.0168679663721,0.015801123038,0.01789
"29",0.02,0.022,0.022,0.018,0.02094,0.023,0.0184664539,0.022,0.017,0.017,0.022,0.021,0.017,0.016,0.02,0.021,0.019,0.019,0.023,0.02,0.025,0.019,0.017,0.021,0.018,0.017,0.017,0.01966,0.0195,0.02,0.02,0.019,0.017,0.022,0.016,0.019,0.018,0.019,0.015,0.018,0.018,0.02,0.02026307192,0.018,0.019,0.02,0.018,0.019,0.01832,0.021,0.01758,0.0148930596284,0.01836,0.0202852195419,0.0211840697098,0.0181767717884,0.02142
"30",0.021,0.023,0.025,0.02,0.02333,0.026,0.02599296027,0.024,0.017,0.017,0.02,0.023,0.022,0.021,0.026,0.023,0.0228,0.024,0.022976,0.022,0.024,0.022,0.021,0.023,0.019,0.02,0.023,0.02188,0.02332,0.02107,0.022,0.021,0.022,0.024,0.021,0.023,0.019,0.022,0.023,0.019,0.02,0.021,0.021,0.018,0.02,0.023,0.019,0.021,0.0202,0.0219,0.01934,0.0143181192568,0.01923,0.0209508433965,0.0221293897967,0.017505,0.02508
"31",0.02103,0.02422,0.021,0.02,0.02284,0.0216855889581,0.02447299147,0.02098,0.0175,0.017,0.022,0.02,0.022,0.019,0.023,0.021,0.023,0.021,0.02149,0.018,0.02348,0.021,0.018,0.023,0.02,0.01963,0.019,0.02062,0.02256,0.01918,0.017,0.022,0.016,0.023,0.013,0.020189,0.015,0.024,0.02119145,0.021,0.01979,0.022,0.02,0.017,0.02,0.022,0.022,0.023,0.01964,0.02,0.01837,0.0144645894426,0.01882,0.0204363109416,0.0215140550486,0.01856,0.02392
"32",0.021,0.025,0.019,0.02,0.02261,0.023,0.0200290457,0.02137,0.0225,0.017,0.02,0.019,0.018,0.014,0.022,0.02166,0.02,0.02007,0.02,0.026,0.027,0.021,0.017,0.022,0.021,0.01911,0.015,0.021,0.0217,0.018,0.017,0.019,0.018,0.023,0.021,0.02,0.016,0.021,0.019,0.018,0.019598,0.024,0.021,0.02,0.023,0.02,0.022,0.021,0.019,0.02,0.01849,0.0141510596284,0.0184,0.0207417440083,0.0241925924767,0.0173015878124,0.02355
"33",0.019,0.025,0.023,0.018,0.02266,0.02,0.024,0.025,0.0225,0.018,0.023,0.018,0.016,0.017,0.022,0.0214,0.022,0.02,0.024,0.022,0.027,0.021,0.02,0.022,0.02014,0.02,0.014,0.021,0.02216,0.016,0.018,0.019,0.02,0.018,0.019,0.021,0.014,0.0206140360829,0.019,0.02,0.021,0.024,0.021,0.02,0.024,0.019,0.02154,0.023,0.019,0.023,0.0189,0.0139961192568,0.01897,0.0208765117434,0.0239442079367,0.0161592939062,0.02477
"34",0.025,0.028,0.023,0.02,0.02387,0.02,0.0242459776,0.02201,0.0225,0.02,0.024,0.021,0.016,0.018,0.02,0.02292,0.021,0.024,0.022515,0.026,0.027,0.021,0.02,0.021,0.021,0.021,0.017,0.024,0.02383,0.018,0.023,0.019,0.021,0.018,0.01942,0.021,0.017,0.0212447314358,0.029,0.0211275830868,0.021,0.0223,0.022,0.019,0.023,0.019,0.022,0.022,0.019,0.023,0.01906,0.0137315298142,0.01913,0.0211663169872,0.0250955212167,0.015478,0.02651
"35",0.0236,0.02486,0.024,0.02389,0.02461,0.025,0.02451477826,0.023,0.022,0.023,0.026,0.02,0.022,0.019,0.022,0.02393,0.028,0.02368,0.023727,0.02378,0.025,0.021,0.022,0.02412,0.022,0.025,0.023,0.026,0.02522,0.023,0.017,0.023,0.024,0.024,0.02052,0.02308,0.025,0.0217282916013,0.025,0.023,0.022,0.03,0.024,0.024,0.024,0.024,0.024,0.024,0.02,0.025,0.02,0.0142365894426,0.01966,0.0215546757959,0.0261862367636,0.014508,0.02735
"36",0.025,0.027,0.021,0.024,0.02292,0.027,0.02218345505,0.018,0.023,0.023,0.023,0.019,0.019,0.018,0.009,0.022,0.023014,0.021,0.02,0.02077,0.02276,0.025,0.018,0.021,0.02,0.021,0.026,0.027,0.02215,0.018,0.019,0.02105,0.017,0.019,0.017,0.024,0.019,0.019,0.0218284839129,0.021,0.02,0.02282,0.021,0.023,0.019,0.022,0.021,0.026,0.022,0.021,0.019,0.0143571788852,0.019,0.0207026389327,0.0228517235767,0.0159982050056,0.02601
"37",0.017,0.025,0.017,0.022,0.01732,0.015,0.0179979286054,0.014,0.02,0.02,0.017,0.017,0.014,0.0165566414401,0.009,0.021,0.02,0.022,0.016,0.021,0.021,0.01821,0.016,0.02,0.017,0.015,0.015,0.026,0.01796,0.011,0.014,0.018,0.016,0.015,0.014,0.019075,0.014,0.0180036767925,0.02,0.02,0.017,0.01837,0.020966889706,0.015,0.015,0.019,0.017,0.015,0.016,0.018,0.01681,0.0146741192568,0.01819,0.0189424029005,0.0183357858807,0.0165071756248,0.01936
"38",0.017,0.021,0.015,0.0149275,0.01391,0.01,0.012,0.012,0.0175,0.012,0.01425,0.012,0.012,0.019,0.006,0.015,0.014,0.01196,0.014,0.018,0.01452,0.016,0.011,0.012,0.014,0.012,0.012,0.018,0.013,0.009,0.019,0.01278,0.01,0.014,0.011,0.014751,0.011,0.0124734488082,0.014,0.014,0.012,0.014683,0.0161320469111,0.0141515835212,0.009,0.014,0.008,0.014,0.01402,0.017,0.014,0.008,0.018,0.012,0.011,0.0116574174742,0.01645
"39",0.01085,0.01321,0.00768000000000001,0.014,0.00950000000000001,0.005,0.011,0.008,0.012,0.008,0.007,0.01015,0.009,0.007,0.001,0.014,0.008504,0.01,0.01,0.016,0.01092,0.014,0.008,0.009701916734,0.012,0.008,0.006,0.022,0.00757000000000001,0.007,0.007,0.011,0.003,0.012,0.005,0.00982500000000001,0.008,0.00933068411800001,0.007,0.013,0.005,0.008785,0.0101277975147,0.00906726392020001,0.002,0.011,0.004,0.006,0.011,0.01136,0.009,-0.004,0.01,0.00887255536,0.005,0.0069564354867,0.01179
"40",-0.002,0.004,0,0.005,0.00344,-0.007,0.003,-0.003,0.005,0,-0.002,-0.001,0,0,0.004,0.006,-0.00088,0.002,-0.002,0.00218,0.004,-0.00058,-0.005,0.004,0.002,-0.003,0.002,0.007,-0.00044,-0.005,0,0.003,-0.002,0.00124,0.00094,0.01,0.002,0.000820142292600001,0,0,-0.001,-0.003295,0.0036533553312,0.004,-0.01,-0.001,-0.009,-0.00101,0,0.00226,0.0010563857392,0.002076,0.006,0.00797703315,0.012618,0.0008567490256,0.00389
"41",-0.023,-0.025,-0.015,-0.02,-0.00973000000000001,-0.027,-0.0195,-0.038,-0.0025,-0.023,-0.019,-0.02,-0.029,-0.025,-0.035,0.001,-0.0017,0.01047,-0.031,0,-0.008,-0.027,-0.023,-0.018,-0.016,-0.021,-0.011,-0.004,-0.00494,-0.029,-0.00946000000000001,-0.008,0.00185,-0.00608,-0.01702,-0.008,-0.023,-0.013,-0.022,-0.005,-0.019,-0.016,0.0027859339219,-0.012,-0.031,-0.023,-0.024,-0.029,-0.02,-0.017,0,-0.007534,-0.015,-0.00475331578,-0.016,0.005031486989,-0.01118
"42",-0.02,-0.00863000000000001,-0.015,-0.025,-0.00861,-0.039,-0.0311182052,-0.043,-0.026,-0.03,-0.028,-0.021,-0.038,0.005,-0.048,0.002,-0.001646,0.01,-0.003,0,-0.01128,-0.023,-0.025,-0.02,-0.02,-0.02,-0.016,-0.00451,-0.00456,-0.03,-0.018,-0.017,0.00176,-0.00674,-0.01556,-0.00586,-0.02,-0.02,-0.018,-0.00613,-0.021,-0.010502,0.0027998278678,-0.024,-0.023,-0.018,-0.025,-0.01771,-0.028,-0.01814,-0.004,-0.019,-0.003,-0.018,-0.014732,0.00546443748,-0.01061
"43",-0.002,0.00823000000000001,-0.00095,-0.00424,0.00134,-0.014,-0.001981653859,0.001,-0.01,-0.008,-0.01,-0.003,-0.002,-0.00443898137,-0.000884999999999999,0.003,-0.000952,0.015,-0.003699,-0.003,0.00843000000000001,0.004,-0.012,-0.006,-0.007,-0.002,0.003,-0.012,-0.00251,-0.002,-0.003,-0.00374,0.00252,-0.00135,0.008,-0.000950000000000001,-0.004,-0.006,-0.002,-0.009,-0.013,-0.006138,0.0035199846836,-0.001,-0.01,-0.0022,-0.003,0.001,-0.02,0.005,0.01,0.00308,0.018,-0.00476,-0.009,0.0023223538639,-0.000349999999999999
"44",0.002,0.0143,0.026,0.012,0.01228,0.01,0.018623,0.01,0.01,0.008,0.011,0.01,0.018,0.0105853679926,0.00838,0.008,0.01238,0.005,0.011933,0.015,0.01107,0.009,0.009,0.011,0.009,0.014,0.00733700000000001,0.01,0.013,0.011,0.01,0.01223,0.018,0.003,0.012,0.004,0.008,0.009582215678,0.017,0.007,0.006,0.01,0.0143878048794,0.0110906587973,0.002,0.01862486038,0.014,0.021,0.006,0.018,0.024,0.01,0.025,0.008456,0.003,0.00958236755650001,0.0164
"45",0.01,0.015,0.018,0.01359,0.01267,0.014,0.017504,0.01,0.01,0.01,0.011,0.015,0.016,0.013,0.002,0.009,0.012796,0.009,0.01371,0.01,0.013,0.011,0.01,0.009,0.013,0.016,0.004,0.002,0.01369,0.014,0.011,0.01,0.015,0.01251,0.01343,0.011,0.013,0.004,0.014,0.012,0.007,0.013604,0.0149326033523,0.0124704237207,0.01,0.016092,0.013,0.024,0.01,0.019,0.02,0.011,0.01769490401,0.02195972238,0,0.0099832779342,0.01621
"46",0.015,0.015,0.019,0.018,0.01494,0.014,0.0193344,0.013,0.013,0.013,0.01531,0.013,0.01583,0.009,0.01184,0.017,0.01525,0.022,0.015295,0.01588,0.016,0.012,0.01,0.013,0.014,0.014,0.009,0.011,0.01571,0.01,0.013,0.012,0.016,0.017,0.01409,0.014,0.017,0.0129316674339,0.0156074113043,0.014,0.007,0.016017,0.0167829616499,0.0151822959929,0.01,0.016092,0.016,0.025,0.015,0.019,0.015,0.01,0.01733,0.016939,0.012731,0.0107041818109,0.01775
"47",0.01243,0.01742,0.021,0.014,0.01445,0.008,0.006,0.015,0.015,0.016,0.017,0.012,0.016,0.01,0.011795,0.015,0.012,0.01,0.013929,0.01,0.01,0.015,0.012,0.017,0.014,0.0136755,0.006,0.013,0.0133,0.012,0.014,0.0124008344865,0.01575,0.01443,0.0133,0.01297,0.01195,0.009,0.016,0.016,0.005,0.012989,0.0163242755199,0.0144046351892,0.007,0.016434,0.016,0.017,0.016,0.02,0.015,0.012,0.022,0.017227,0.007,0.0108717747204,0.01725
"48",0.01,0.02,0.013,0.02,0.01366,0.014,0.014371419082,0.02,0.015,0.015,0.018,0.012,0.013,0.013,0.021,0.014,0.012,0.008,0.012562,0.014,0.01581,0.017,0.019,0.016,0.014,0.014,0.007,0.016,0.0129,0.011,0.021,0.01,0.0146,0.01349,0.01559,0.013,0.011,0.011,0.01459785,0.014,0.012528,0.013349,0.0154092950746,0.0132804773951,0.01,0.0135680426,0.012,0.01,0.013,0.011,0.013,0.011,0.016,0.0162900257,0.00504634,0.012,0.01734
"49",0.01394,0.01643,0.014,0.016,0.01519,0.011,0.0132954424065,0.013,0.015,0.015,0.019,0.014,0.015,0.009,0.02,0.013,0.012,0.016,0.01,0.021,0.021,0.012,0.012,0.016,0.014,0.015,0.008,0.015,0.01376,0.015,0.01575,0.013,0.016,0.01499,0.01479,0.016805,0.0116115221707,0.015,0.014,0.014,0.018,0.014889,0.0181397313753,0.0145498991094,0.011,0.0139722052,0.015,0.014,0.014,0.013,0.016,0.013,0.014,0.01579426048,0.013383113839,0.012,0.01678
"50",0.01565,0.019,0.016,0.017,0.01654,0.014,0.0174861484997,0.012,0.016,0.015,0.019,0.017,0.017,0.011,0.012,0.017,0.01665,0.016,0.01711,0.017,0.01591,0.015,0.01486,0.018,0.016,0.015,0.015,0.013,0.021,0.016,0.017,0.01708344865,0.01619,0.01705,0.01624,0.017511,0.013,0.0178786269228,0.017,0.014,0.017,0.01694,0.0186943515612,0.0175918950966,0.015,0.01881353333,0.019,0.017,0.017,0.016,0.015,0.0126,0.01669,0.01815375131,0.01597849,0.017,0.01811
