"","1","2","4","5","6","7","10","14","15","16","20","22","23","24","26","29","30","31","32","33","36","37","38","39","41","42","47","48","49","52","54","56","59","61","63","68","82","85","88","89","90","91","92","93","94","95","96","97","98","99","101","102","103","107","108","110","112"
"17",-0.008,-0.01212,-0.01,-0.012,-0.00950999999999999,-0.01,-0.0126018769,-0.009,-0.0165,-0.006,-0.009,-0.005,-0.006,-0.01,0,-0.00784,-0.00921399999999999,-0.008,-0.009,-0.012,-0.012,-0.012,-0.0079508,-0.005,-0.009,-0.005,-0.007,-0.01056,-0.00991999999999999,-0.007,-0.008,-0.009,-0.008,-0.009,-0.00937999999999999,-0.01,-0.00647999999999999,-0.006,-0.00955639999999999,-0.011,-0.01,-0.014,-0.0125,-0.012,-0.011,-0.009,-0.006,-0.00932566704909998,-0.00909999999999998,-0.01004,-0.00879,-0.008253649071,-0.010184980802,-0.0102749551665,-0.009677784811,-0.0085240345668,-0.01121
"18",-0.00211,-0.00501999999999999,0.002,-0.004,-0.00213,-0.003,-0.00217268298400001,-0.001,-0.004885,-0.003,0.003,0.003,-0.001,-0.006,0.0035,-1.73472347597681e-18,-0.00108,0.003,-0.001,-0.006,-0.00197,-0.005,-0.00083867458,-0.0014518967816,-0.001,-0.0014625,0.002,0.000999999999999999,-0.000790000000000001,-1.73472347597681e-18,-0.004,-0.001,-0.008,-0.00103,-0.006,-0.007,-0.001,-1.73472347597681e-18,-0.00301,-0.003,-0.002,0.000999999999999999,-0.01,0.000999999999999999,-0.0088,-0.001,-0.006,-0.00192653765579999,-0.00217,-0.00256999999999999,-0.00287999999999999,-0.0010575298142,-0.004399884812,-0.0029947704965,0.000224190282299997,1.07249130999968e-05,-0.00506
"19",0.00789999999999999,0.009,0.00669,0.00563,0.00712999999999999,0.0058973721764,-0.002149605,0.012,0.004,0.013,-0.003,0.00762,-0.003,0.003,0.011,0.009,0.00678399999999999,0.00837,0.011,0.009,0.007,0.009,0.00867077626,0.01,0.011,0.00415,0.011,0.00607000000000001,0.00602000000000001,0.013,-0.001,0.007,0.01,0.00607,0.004,0.007167,0.013,0.011,0.00501535000000001,-0.002,0.009,0.000999999999999997,0.007,0.009,0.004,0.006,0.009,0.0055984633134,0.00804,0.00590000000000001,0.0058728753312,0.00866294037159999,0.003130076792,0.005929725591,0.0106335988141,0.00827420744079999,0.00348
"20",0.009,0.00547000000000001,0.009,0.006,0.00782,0.014,0.0032005111,0.012,0.0065,0.009,0.011,0.007,0.007,0.006,0.009,0.009,0.00694400000000001,0.008,0.008,0.009,0.014,0.009,0.011,0.013,0.01,0.008,0.011,0.01,0.001,0.01,0.009,0.011,0.003,0.01,0.00831000000000002,0.004,0.011,0.009,0.001,0.006,0.008,0.006,0.005,0.009,0.004,0.005,0.009,0.00789000000000002,0.00829000000000001,0.00674000000000001,0.00787000000000002,0.0104529403716,0.00701000000000001,0.00590600513109999,0.0092338078951,0.00904857397160001,0.00521000000000001
"21",0.005,-0.002,-0.001,0.000112499999999988,-0.00183000000000001,-0.002,-0.0011270432828,0.002,-0.0025,0.002,0,0.004,0,0.002,0.001,0.002,-0.002,0,-0.001,0.00124,-0.00138999999999999,0.000390000000000019,0,0.003,-0.001,0,0.004,0.000740000000000018,-0.01,0.00225000000000001,0,0.004,0,-0.001,0,-0.002,0.002,0.001,-0.004,0.003,0.001,0.002,0.001,0.003,-0.003,-0.001,0,0.002,0.00105000000000003,-0.000480000000000001,0.00241000000000001,0.00593647018580001,0.00177000000000002,-0.000171076881800011,-0.00294707810389998,0.00289570609380001,-0.00371999999999998
"22",-3.46944695195361e-18,-0.007,-0.003,-0.007,-0.00240000000000001,-0.002,-0.0028423702,-3.46944695195361e-18,-0.007,-3.46944695195361e-18,0.005,0.000999999999999997,-0.003,-3.46944695195361e-18,-0.002,-0.001,-0.00325799999999999,0.003,-0.003,-3.46944695195361e-18,-0.006,-0.002,0.003,-3.46944695195361e-18,0.000999999999999997,-0.002,0.003,0.000999999999999997,-0.00490999999999998,0.004,-0.001,0.000999999999999997,-0.002,-0.008,-0.006,-0.006,0.002,-0.004,-0.007,-0.003,-3.46944695195361e-18,0.003,-0.0023,-0.002,-3.46944695195361e-18,-0.001,-0.001,0.000999999999999997,-0.000949999999999972,-0.00156,0.000250000000000011,0.00252788074320001,-0.00050999999999999,-0.00190907837310001,-0.00403857502029998,0.000996412187600011,-0.00573999999999998
"23",-0.00502999999999998,-0.00933999999999998,-0.007,-0.00538000000000001,-0.00718000000000002,-0.007,-0.00673043863169999,-0.007,-0.008,0.003,-0.01,-0.006,-0.008,-0.007,-0.004,-0.008,-0.00747199999999998,-0.002,-0.007,-0.003,-0.005,-0.006,-0.006,-0.002,-0.005,-0.005,0.002,-0.006,-0.01,-0.005,-0.01,-0.004,-0.00445999999999999,-0.00646999999999997,-0.00380999999999998,-0.005616,-0.002,-0.005,-0.008,-0.006,-0.005,-0.002,0.002,-0.005,-0.009,-0.007,-0.008,-0.004,-0.006,-0.006,-0.00319999999999999,0.000474940371600015,-0.00357999999999998,-0.00553251331770001,-0.00725632147909999,-0.00196499999999999,-0.00913
"24",-0.005,-0.01,-0.009,-0.009,-0.00666000000000001,0,-0.0044321895,-0.005,-0.008,0.003,-0.002,-0.004,-0.002,-0.005,-0.007,-0.01,-0.00679799999999998,-0.004,-0.003,-0.005,-0.00711999999999997,-0.003,-0.001,-0.003,-0.006,-0.004,0.002,-0.007,-0.00569999999999999,-0.006,-0.005,-0.004,-0.004,-0.01,-0.002,-0.007,0,-0.005,-0.00547906130429998,-0.005,-0.005,0.003,-0.007,-0.005,-0.007,-0.007,-0.008,-0.004,-0.002,-0.003,-0.00279999999999999,0.00082200000000001,-0.00358999999999999,-0.00466184418440001,-0.00858596509509997,-0.00328299999999998,-0.00747999999999999
"25",0.00335000000000001,-0.00122999999999998,0,0.003,0.00230000000000001,0.003,0.0044603261,0.003,0.001,0.003,0.001,0.001,0.002,0.001,0.002,-0.001,0.00267000000000002,0.004,0.005,0.004,-0.003,-0.001,0.003,0.002,0.003,0.006,0.007,0.00249000000000001,0.006,0,0.002,0.005,0.006,0.003,0.004,-0.001,0.008,0.001,0.003,0.002,0.004,0.001,0,0.003,-0.001,0.004,0.001,0.003,0.00363000000000002,0.001,0.00396000000000001,0.00639482111480001,0.00280000000000002,0.00122326966759999,5.93291879000118e-05,0.00493353046900003,0.000860000000000007
"26",0.004,-0.001,0.002,0.005,0.00314,0.004,0.0046260258614,0.005,0.0055,0.007,0.008,0.003,0.005,0.005,0.002,0.00339000000000002,0.006,0.006,0.007,0.005,0.002,0,0.005,0.004,0.004,0.005,0.006,0.004,0.00471000000000002,0.000999999999999997,0,0.005,0.006,0.00346000000000001,0.002,0.002,0.008,0,0.003,0.003,0.005,0.00414999999999999,0.006,0.004,0.00363005,0.007,0.000999999999999997,0.005,0.006,0.004,0.00496000000000001,0.00811929130060001,0.00460000000000001,0.0025285484836,0.0032724861144,0.00670141218760001,0.00153
"27",0.01,0.00961,0.01327,0.011,0.01263,0.0119621426005,0.0127262087913,0.013,0.01222,0.011,0.012,0.01391,0.015,0.016,0.011,0.0139,0.014,0.016,0.016,0.014,0.01051,0.011,0.012,0.013,0.013,0.013883,0.018,0.009,0.01314,0.016,0.007,0.012943324108,0.012,0.01342,0.011,0.01113,0.02,0.01,0.01259265,0.011,0.011,0.01235,0.006,0.0126593956608,0.013,0.016,0.013,0.016,0.01,0.01259,0.01369,0.0146504701858,0.01241,0.011458906559,0.0117117754076,0.0147218689031,0.01077
"28",0.01874,0.01626,0.016,0.016,0.01818,0.014,0.0186320796125,0.021,0.019,0.02,0.017,0.019,0.01982,0.024,0.016,0.01961,0.017,0.021,0.018126,0.019,0.014,0.013,0.021,0.017,0.019,0.02,0.022,0.01812,0.018,0.021,0.017,0.016,0.021,0.019,0.016,0.016,0.0224284778293,0.016,0.02,0.018,0.017,0.01817,0.019,0.021,0.019,0.022,0.02,0.018,0.01876,0.018,0.0195,0.0208269403716,0.01822,0.0170860500007,0.0181320336279,0.019198876962,0.01711
"29",0.013,0.011,0.011,0.015,0.01206,0.01,0.0145335461,0.011,0.016,0.016,0.011,0.012,0.016,0.017,0.013,0.012,0.014,0.014,0.01,0.013,0.008,0.014,0.016,0.012,0.015,0.016,0.016,0.01334,0.0135,0.013,0.013,0.014,0.016,0.011,0.017,0.014,0.015,0.014,0.018,0.015,0.015,0.013,0.01273692808,0.015,0.014,0.013,0.015,0.014,0.01468,0.012,0.01542,0.0181069403716,0.01464,0.0127147804581,0.0118159302902,0.0148232282116,0.01158
"30",0.017,0.015,0.013,0.018,0.01467,0.012,0.01200703973,0.014,0.021,0.021,0.018,0.015,0.016,0.017,0.012,0.015,0.0152,0.014,0.015024,0.016,0.014,0.016,0.017,0.015,0.019,0.018,0.015,0.01612,0.01468,0.01693,0.016,0.017,0.016,0.014,0.017,0.015,0.019,0.016,0.015,0.019,0.018,0.017,0.017,0.02,0.018,0.015,0.019,0.017,0.0178,0.0161,0.01866,0.0236818807432,0.01877,0.0170491566035,0.0158706102033,0.020495,0.01292
"31",0.01497,0.01178,0.015,0.016,0.01316,0.0143144110419,0.01152700853,0.01502,0.0185,0.019,0.014,0.016,0.014,0.017,0.013,0.015,0.013,0.015,0.01451,0.018,0.01252,0.015,0.018,0.013,0.016,0.01637,0.017,0.01538,0.01344,0.01682,0.019,0.014,0.02,0.013,0.023,0.015811,0.021,0.012,0.01480855,0.015,0.01621,0.014,0.016,0.019,0.016,0.014,0.014,0.013,0.01636,0.016,0.01763,0.0215354105574,0.01718,0.0155636890584,0.0144859449514,0.01744,0.01208
"32",0.011,0.007,0.013,0.012,0.00938999999999999,0.009,0.0119709543,0.01063,0.0095,0.015,0.012,0.013,0.014,0.018,0.01,0.01034,0.012,0.01193,0.012,0.006,0.005,0.011,0.015,0.01,0.011,0.01289,0.017,0.011,0.0103,0.014,0.015,0.013,0.014,0.009,0.011,0.012,0.016,0.011,0.013,0.014,0.012402,0.008,0.011,0.012,0.009,0.012,0.01,0.011,0.013,0.012,0.01351,0.0178489403716,0.0136,0.0112582559917,0.00780740752330002,0.0146984121876,0.00845000000000002
"33",0.011,0.005,0.007,0.012,0.00733999999999999,0.01,0.006,0.005,0.0075,0.012,0.007,0.012,0.014,0.013,0.008,0.00860000000000002,0.008,0.01,0.006,0.008,0.003,0.009,0.01,0.008,0.00986000000000002,0.01,0.016,0.009,0.00784000000000002,0.014,0.012,0.011,0.01,0.012,0.011,0.009,0.016,0.00938596391710002,0.011,0.01,0.009,0.006,0.009,0.01,0.006,0.011,0.00846,0.007,0.011,0.007,0.0111,0.0160038807432,0.01103,0.00912348825659999,0.00605579206330002,0.0138407060938,0.00523000000000001
"34",-0.002,-0.005,0,0.003,-0.00087000000000001,0.003,-0.0012459776,0.000990000000000015,5e-04,0.003,-0.001,0.002,0.007,0.005,0.003,8.00000000000106e-05,0.002,-0.001,0.000484999999999999,-0.003,-0.004,0.002,0.003,0.002,0.002,0.002,0.006,-0.001,-0.000829999999999984,0.005,0,0.004,0.002,0.005,0.00358000000000003,0.002,0.006,0.00175526856420001,-0.006,0.00187241691320002,0.002,0.000700000000000013,0.000999999999999997,0.004,0,0.004,0.000999999999999997,0.000999999999999997,0.004,0,0.00394,0.00926847018580001,0.00387000000000003,0.00183368301279999,-0.00209552121669997,0.00752200000000001,-0.00350999999999997
"35",-0.000599999999999982,-0.00185999999999998,-0.001,-0.000889999999999988,-0.00161,-0.002,-0.00151477826,0,0.000999999999999997,0,-0.003,0.003,0.000999999999999997,0.004,0.000999999999999997,-0.000929999999999973,-0.005,-0.000679999999999986,-0.000726999999999992,-0.000779999999999975,-0.002,0.002,0.000999999999999997,-0.00111999999999998,0.000999999999999997,-0.002,0,-0.003,-0.00221999999999997,0,0.006,0,-0.001,-0.001,0.00248000000000003,-8.00000000000002e-05,-0.002,0.00127170839870002,-0.002,0,0.000999999999999997,-0.007,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.003,-0.002,0.003,0.00876341055740001,0.00334000000000004,0.00144532420409999,-0.00318623676359998,0.00849200000000001,-0.00434999999999997
"36",-0.014,-0.016,-0.01,-0.013,-0.01192,-0.016,-0.01118345505,-0.007,-0.012,-0.012,-0.012,-0.008,-0.008,-0.007,0.002,-0.011,-0.012014,-0.01,-0.009,-0.00976999999999999,-0.01176,-0.014,-0.007,-0.01,-0.009,-0.01,-0.015,-0.016,-0.01115,-0.007,-0.008,-0.01005,-0.006,-0.008,-0.006,-0.013,-0.008,-0.008,-0.0108284839129,-0.01,-0.009,-0.01182,-0.01,-0.012,-0.008,-0.011,-0.01,-0.015,-0.011,-0.01,-0.008,-0.00335717888519999,-0.00799999999999997,-0.00970263893270001,-0.0118517235767,-0.00499820500559999,-0.01501
"37",-0.015,-0.023,-0.015,-0.02,-0.01532,-0.013,-0.0159979286054,-0.012,-0.018,-0.018,-0.015,-0.015,-0.012,-0.0145566414401,-0.007,-0.019,-0.018,-0.02,-0.014,-0.019,-0.019,-0.01621,-0.014,-0.018,-0.015,-0.013,-0.013,-0.024,-0.01596,-0.009,-0.012,-0.016,-0.014,-0.013,-0.012,-0.017075,-0.012,-0.0160036767925,-0.018,-0.018,-0.015,-0.01637,-0.018966889706,-0.013,-0.013,-0.017,-0.015,-0.013,-0.014,-0.016,-0.01481,-0.0126741192568,-0.01619,-0.0169424029005,-0.0163357858807,-0.0145071756248,-0.01736
"38",-0.038,-0.042,-0.036,-0.0359275,-0.03491,-0.031,-0.033,-0.033,-0.0385,-0.033,-0.03525,-0.033,-0.033,-0.04,-0.027,-0.036,-0.035,-0.03296,-0.035,-0.039,-0.03552,-0.037,-0.032,-0.033,-0.035,-0.033,-0.033,-0.039,-0.034,-0.03,-0.04,-0.03378,-0.031,-0.035,-0.032,-0.035751,-0.032,-0.0334734488082,-0.035,-0.035,-0.033,-0.035683,-0.0371320469111,-0.0351515835212,-0.03,-0.035,-0.029,-0.035,-0.03502,-0.038,-0.035,-0.029,-0.039,-0.033,-0.032,-0.0326574174742,-0.03745
"39",-0.06785,-0.07021,-0.06468,-0.071,-0.0665,-0.062,-0.068,-0.065,-0.069,-0.065,-0.064,-0.06715,-0.066,-0.064,-0.058,-0.071,-0.065504,-0.067,-0.067,-0.073,-0.06792,-0.071,-0.065,-0.066701916734,-0.069,-0.065,-0.063,-0.079,-0.06457,-0.064,-0.064,-0.068,-0.06,-0.069,-0.062,-0.066825,-0.065,-0.066330684118,-0.064,-0.07,-0.062,-0.065785,-0.0671277975147,-0.0660672639202,-0.059,-0.068,-0.061,-0.063,-0.068,-0.06836,-0.066,-0.053,-0.067,-0.06587255536,-0.062,-0.0639564354867,-0.06879
"40",-0.052,-0.058,-0.054,-0.059,-0.05744,-0.047,-0.057,-0.051,-0.059,-0.054,-0.052,-0.053,-0.054,-0.054,-0.058,-0.06,-0.05312,-0.056,-0.052,-0.05618,-0.058,-0.05342,-0.049,-0.058,-0.056,-0.051,-0.056,-0.061,-0.05356,-0.049,-0.054,-0.057,-0.052,-0.05524,-0.05494,-0.064,-0.056,-0.0548201422926,-0.054,-0.054,-0.053,-0.050705,-0.0576533553312,-0.058,-0.044,-0.053,-0.045,-0.05299,-0.054,-0.05626,-0.0550563857392,-0.056076,-0.06,-0.06197703315,-0.066618,-0.0548567490256,-0.05789
"41",-0.022,-0.02,-0.03,-0.025,-0.03527,-0.018,-0.0255,-0.007,-0.0425,-0.022,-0.026,-0.025,-0.016,-0.02,-0.01,-0.046,-0.0433,-0.05547,-0.014,-0.045,-0.037,-0.018,-0.022,-0.027,-0.029,-0.024,-0.034,-0.041,-0.04006,-0.016,-0.03554,-0.037,-0.04685,-0.03892,-0.02798,-0.037,-0.022,-0.032,-0.023,-0.04,-0.026,-0.029,-0.0477859339219,-0.033,-0.014,-0.022,-0.021,-0.016,-0.025,-0.028,-0.045,-0.037466,-0.03,-0.04024668422,-0.029,-0.050031486989,-0.03382
"42",-0.003,-0.01437,-0.008,0.002,-0.01439,0.016,0.0081182052,0.02,0.003,0.007,0.005,-0.002,0.015,-0.028,0.025,-0.025,-0.021354,-0.033,-0.02,-0.023,-0.01172,0,0.002,-0.003,-0.003,-0.003,-0.007,-0.01849,-0.01844,0.007,-0.005,-0.006,-0.02476,-0.01626,-0.00743999999999999,-0.01714,-0.003,-0.003,-0.005,-0.01687,-0.002,-0.012498,-0.0257998278678,0.001,0,-0.005,0.002,-0.00529000000000001,0.005,-0.00486000000000001,-0.019,-0.004,-0.02,-0.005,-0.008268,-0.02846443748,-0.01239
